id,text,label,sentiment
9156,"used it in the past and wasn't too happy with it. tried it again, and now i have no idea why i didn't like it before. i especially love the integration of the to do task list within the app. i use the agenda view on the widget and couldn't be more pleased. as the title says, i love it! several years later and still living it. wouldn't think of changing it for anything. rating dropped from 5 to 3 stars. too many features removed with recent updates.",1,neutral
21750,if it makes you feel better i lost 10 overnight cause i posted a picture of a baby,2,positive
10447,just picked up my new canon 50d...it's beautiful!! prepare for some seriously awesome photography!,2,positive
10522,pissed at time warner for causin me to have slow internet problems,0,negative
298,"morning! if i get to see it, ill let you know. right now, im going to go see wolverine.",1,neutral
17893,"since im reading the twilight series and watching underworld today, i gotta say...perfect pic for my day",2,positive
21753,sorry i didnt go jesus wasnt feeling it. and you know i cant see it with out my best bud. well that movie anyways,0,negative
25384,cant wait for daughtrys new album! ack. two more months!!!,2,positive
16634,feel sorry for adam cook. be strong for david and family,0,negative
27038,. welcome to twitter!!! love you!!! cant wait to see you next month,2,positive
1176,doesn't even come close to wunderlist or any.do unless you pay.,0,negative
4539,nice but the price is soo high for this.,1,neutral
11189,indeed,1,neutral
26805,getting axkit running on ubuntu 8.04 is making my head explode.,0,negative
13604,ended up face to face with a bear on 181 driving home this evening. sadly he took off into the woods before i hauled out my cameraphone,0,negative
22964,"happy mothers day to all the amazing women who put up with us crazy, demanding children. thank you. very very much.",2,positive
21123,im crossing my fingers and hoping that this copy of sims 2 works...last copy totally bit it hard.,1,neutral
20715,ugh. another 'what day is it today?' 5 most uttered words last 2 weeks for me missed a 10 yr old birthday it was even on my ical.,0,negative
17926,lol very much appreciated!!! so excited!!!,2,positive
7848,nice application for daily rut in good job editors,2,positive
430,goodmorning,2,positive
6655,acceptable,0,negative
14222,zulu or get up on that michael jackson ish. not a bad look imo,2,positive
5598,this app really helps keeping yorself in tact,2,positive
2898,happy star wars day,2,positive
4159,"haha! yes, theres a lot to be said for nekkid religion",1,neutral
2634,galaxy s10 on android 10. ftue is busted. first two slides don't load. you get to the character creation and the avatar and all of the customize options are invisibledon't display. please fix or mark the app as incompatible with android 10.,0,negative
2754,had a great weekend... but ate too much i think.. i am looking forward to my trip to hobart on friday the 15th....,2,positive
9574,could not even create a account,0,negative
1544,"this app is perfect for my personal task management. you can make it as simple or complex as you want. i like how easy it is to quick add tasks, schedule, and how i can integrate with gcal. every idea i have to do anything goes in here. i need reminders for everything i even use todoist to remind me to change the sheets",2,positive
149,"oh, me. ive just returned from the supermarket of doom to find that i have nothing to drink here.",0,negative
14764,"star wars day? i didnt know there was a such thing may the force, be with you 3",2,positive
22507,stuck in huge traffic jam,0,negative
9040,"bandung, my hehe but im home now",1,neutral
14734,"ok.. best snl episode ive seen in a hot minute. justin is wonderful and ciara has muscles..the end. gnitey, tweet tweets!",2,positive
6648,just saw a land rover pull into the school parking lot and thought it was spencer,1,neutral
1083,im sure shell be fine. theyre not as daft as they look sometime,1,neutral
12423,why am i limited to only being able to sync with 1 ms exchange account on iphone? ... same goes for outlook. why cant i have more? lame.,0,negative
21385,sorry everybody! apparently twitter isnt sending me my updates.,0,negative
7237,"talk to their creators yesterday no date for public release, just developers",1,neutral
9928,to the doctor anyone wanna do somethin after for a bit?,1,neutral
24361,"ashlie, thank you. you made me feel a little better.",2,positive
22132,not enough time for disney world.... might just have to watch the disney channel instead.,1,neutral
15319,i follow him now,1,neutral
8124,does not work,0,negative
2974,the end when they sing this is me and when they sing play my music,1,neutral
1298,"36 for premium and they won't even respond to my email for technical help. whatever, i figured it out. good app. no help.",1,neutral
13214,platypuses are the only mammals that can lay eggs.,1,neutral
2582,"after signing in, i get random notifications telling me things i absolutely do not care about. i haven't even added any tasks and it's already telling me to join groups and blah blah blah... no thank you.",0,negative
20632,shakedown street!!!,1,neutral
17090,my stomach is all explode from the wendys why is everything that tastes good bad for you?,0,negative
522,every time i change the language to arabic and the app restore the default language!!!!,1,neutral
6840,"i really like the concept, but the appwidget doesn't recognise 'reminders', only 'events'. if my day was organised hour by hour with events then this would be ideal, but i rarely have more than 2 events per half day. reminders i use all the time, if the widget recognised those then it would be far more useful to me. would still recommend despite this.",1,neutral
20302,totally missed the chatroom. im so lame,0,negative
24580,if not impossible,1,neutral
2671,i need a good idea... fast!,2,positive
198,"had nicotine replacement patch on for 4 hours. so far, so good, but i did sleep for most of those 4 hours. getting a bit twitchy now",1,neutral
11642,"i have myself barely 4 hrs of sleep and the lord blessed me with what feels like 8, but it came with a sore throat pumpin out this paper!",1,neutral
5425,"i love this app, it's the only one i've found which combines tasks and habits in a simple way. however, i do get frustrated that i can't seem to change the scheduling of a habit after i've set it up. e.g. if it's set for once a week and i want to make it twice i have to delete it and create a new one. can you please fix this",2,positive
